Date,Open,High,Low,Close,Volume
2015-02-09 00:00:00+05:30,107.7782264874024,109.47936977937734,107.05397715952918,109.10882568359375,6794574
2015-02-10 00:00:00+05:30,107.96351133224827,109.8162388253903,107.34873855201435,108.23300170898438,11140578
2015-02-11 00:00:00+05:30,108.80565025227511,109.31093952242331,106.64132513710395,107.52558135986328,14166503
2015-02-12 00:00:00+05:30,108.38458717345317,109.98467002926925,108.0056201812862,108.9404067993164,9639757
2015-02-13 00:00:00+05:30,109.1425063328464,111.82053663902997,108.9403920018291,111.28156280517578,9239165
2015-02-16 00:00:00+05:30,111.3152525744544,112.3847842871943,111.1636685324804,111.41631317138672,5117465
2015-02-18 00:00:00+05:30,111.50051906285964,113.01638677410205,110.40572571585123,112.67952728271484,6045571
2015-02-19 00:00:00+05:30,112.67953521132627,112.67953521132627,110.32151860569577,111.07945251464844,7382040
2015-02-20 00:00:00+05:30,111.07946830004059,111.33211297226121,109.05831092227551,109.47938537597656,4849774
2015-02-23 00:00:00+05:30,109.47937092858295,110.82680900261231,108.39300035208167,109.43726348876953,5689865
2015-02-24 00:00:00+05:30,109.90046528086388,111.13000411734255,109.41202163171344,109.98468017578125,8433603
2015-02-25 00:00:00+05:30,110.07729827064215,112.1068782463449,109.83307648968588,111.80370330810547,9829069
2015-02-26 00:00:00+05:30,111.80371446416258,112.66270221255772,109.71518112277752,110.80997467041016,10478408
2015-02-27 00:00:00+05:30,110.6583875534902,110.92787792990381,109.26041907601638,110.20362854003906,12264620
2015-03-02 00:00:00+05:30,111.18051973520546,113.58905992887216,110.1530954115922,111.9216079711914,9859640
2015-03-03 00:00:00+05:30,112.00581975413371,114.02697690914908,111.66896022829782,113.2606201171875,9609805
2015-03-04 00:00:00+05:30,113.22693192334764,113.47957655966519,110.5404786611892,111.07945251464844,8693384
2015-03-05 00:00:00+05:30,111.14682538057569,112.83112301215998,110.36362972325884,112.47742462158203,7213278
2015-03-09 00:00:00+05:30,112.34268175234413,112.34268175234413,110.49837717848911,111.1805191040039,7593752
2015-03-10 00:00:00+05:30,109.64780892207659,111.46685182930608,108.63723029066298,110.20362854003906,9328397
2015-03-11 00:00:00+05:30,110.75101600836874,114.12803402241295,109.56358484538046,110.27941131591797,12190748
2015-03-12 00:00:00+05:30,110.4562623019602,110.64995377917116,108.88986420710107,110.3720474243164,6275689
2015-03-13 00:00:00+05:30,110.89416611675651,110.89416611675651,106.4392008391952,107.66873931884766,10007634
2015-03-16 00:00:00+05:30,107.99719137745899,109.63938158645905,107.22241171697114,108.84776306152344,8820568
2015-03-17 00:00:00+05:30,109.47936060523931,109.71515950459003,107.66874086399454,108.36772155761719,7882840
2015-03-18 00:00:00+05:30,108.9740798174998,109.1425095739199,105.90023676283305,106.34657287597656,8925624
2015-03-19 00:00:00+05:30,107.40767795544274,108.24982670808843,106.53184462337605,106.96134185791016,7848403
2015-03-20 00:00:00+05:30,107.57610376357037,110.60783916198915,107.23082141695457,109.92569732666016,12037719
2015-03-23 00:00:00+05:30,109.93412233385148,111.24787573620252,107.99718023588203,108.65406036376953,6133273
2015-03-24 00:00:00+05:30,108.63722165314071,110.91102339303603,108.31720785334002,109.85833740234375,7011000
2015-03-25 00:00:00+05:30,109.64780979592993,111.8289739887624,108.89829867567649,111.34895324707031,5859475
2015-03-26 00:00:00+05:30,110.80995973302237,110.80995973302237,105.30230815267403,106.4307861328125,12227282
2015-03-27 00:00:00+05:30,107.74455862066685,108.06457932158804,102.49796674904647,103.10431671142578,13652951
2015-03-30 00:00:00+05:30,104.42648701908846,105.26021302751099,103.78645250888655,104.9991455078125,6814467
2015-03-31 00:00:00+05:30,104.94020411993013,106.8855626129952,104.1233169385032,105.9170913696289,9010840
2015-04-01 00:00:00+05:30,104.999136742114,107.19714647422127,104.4601628824118,106.64974975585938,6354889
2015-04-06 00:00:00+05:30,105.9339318233864,105.9339318233864,103.98856657359607,104.62017822265625,7872158
2015-04-07 00:00:00+05:30,104.99914185090628,105.75707580551584,102.59901766130936,103.5927505493164,9890882
2015-04-08 00:00:00+05:30,103.41588552179147,104.93175314878312,103.26429464703818,103.80326843261719,9541026
2015-04-09 00:00:00+05:30,104.67912914780362,105.15073387304288,103.087462343443,103.94645690917969,7049918
2015-04-10 00:00:00+05:30,104.46858263280431,104.7464889863343,103.50852754950239,104.0390853881836,5738526
2015-04-13 00:00:00+05:30,104.24120909491708,105.39495575823682,103.5590671572399,105.1338882446289,4619465
2015-04-15 00:00:00+05:30,104.93176189931091,104.93176189931091,101.1841999533961,102.17793273925781,7315918
2015-04-16 00:00:00+05:30,102.23687830969767,102.43899262447458,99.38198876981342,101.38630676269531,13076860
2015-04-17 00:00:00+05:30,100.3925698367214,100.50205328127923,98.53142666689989,98.843017578125,8342621
2015-04-20 00:00:00+05:30,98.84303209634231,99.55043574727742,96.08920266366574,96.91451263427734,7922147
2015-04-21 00:00:00+05:30,95.66813444721383,99.10410602985617,92.72903619232304,97.37770080566406,21048960
2015-04-22 00:00:00+05:30,94.65754267213165,94.86807986544095,91.28894757918293,91.71844482421875,33440956
2015-04-23 00:00:00+05:30,92.45955146575758,92.45955146575758,89.69730567934002,89.98363494873047,16233670
2015-04-24 00:00:00+05:30,90.2025772574716,90.72471223955122,86.32027003247595,88.12246704101562,19017589
2015-04-27 00:00:00+05:30,89.03200344414782,90.23627360860236,87.27191364478149,89.9078369140625,9816226
2015-04-28 00:00:00+05:30,89.77308899153469,90.53944582443776,88.42565081620621,89.64676666259766,16379558
2015-04-29 00:00:00+05:30,89.77308183396444,92.08056815455456,89.30147713951533,91.2300033569336,15025078
2015-04-30 00:00:00+05:30,90.45521822510426,91.29736696632153,89.89939868521606,90.7162857055664,16950219
2015-05-04 00:00:00+05:30,90.80051531886042,91.72687908457121,90.03415846926922,91.14579772949219,5264457
2015-05-05 00:00:00+05:30,91.80267414035139,92.3584937887926,91.16263960134106,91.77741241455078,8626659
2015-05-06 00:00:00+05:30,91.5837012310914,91.5837012310914,89.17515432736246,89.66360473632812,14824806
2015-05-07 00:00:00+05:30,89.43621093886884,91.40683749178035,88.44247823158716,90.64048767089844,12131047
2015-05-08 00:00:00+05:30,91.13739180225397,91.71005040426182,90.29524276787397,91.03633117675781,8303757
2015-05-11 00:00:00+05:30,91.4489642312483,91.6763471656494,90.46365417350184,91.20474243164062,11205821
2015-05-12 00:00:00+05:30,91.37315908948044,91.69317972357263,89.37727068250973,89.91624450683594,7637918
2015-05-13 00:00:00+05:30,90.10993897072288,91.5247530166985,89.20884389867291,91.3310546875,8023000
2015-05-14 00:00:00+05:30,91.42370355482038,91.42370355482038,89.78151325299164,90.36259460449219,5469907
2015-05-15 00:00:00+05:30,90.27836563827805,91.22157497001487,90.10993588999818,90.6910171508789,5391273
2015-05-18 00:00:00+05:30,90.78365156865817,91.79423002144169,90.1773086090423,91.66790771484375,5679331
2015-05-19 00:00:00+05:30,91.79424136301438,93.43643155168726,91.5584424362671,93.07431030273438,12356226
2015-05-20 00:00:00+05:30,93.43643983783596,95.14600619534802,93.08274141634827,94.99441528320312,7847779
2015-05-21 00:00:00+05:30,95.33127402037582,95.348119739389,94.06805069714127,95.0365219116211,7785822
2015-05-22 00:00:00+05:30,94.41333008579933,94.80914278910646,93.41117431881365,94.4049072265625,10580120
2015-05-25 00:00:00+05:30,94.48912158468808,95.24705555012454,93.89961738934859,94.84282684326172,8279640
2015-05-26 00:00:00+05:30,94.4133297842392,94.96072653836133,93.66381867620312,94.02593994140625,6425326
2015-05-27 00:00:00+05:30,93.68908469741473,93.9333133585798,91.97110233021425,93.03221130371094,8946008
2015-05-28 00:00:00+05:30,93.22590309893113,93.93331365242535,91.1626383092319,93.40275573730469,12361740
2015-05-29 00:00:00+05:30,93.41117107231292,95.16283788884957,93.41117107231292,94.60702514648438,17654976
2015-06-01 00:00:00+05:30,94.32067504154612,95.65969695843889,94.11013786636471,94.9186019897461,4461161
2015-06-02 00:00:00+05:30,94.6491438117669,94.65755981828433,91.9711061157217,92.43428802490234,5428366
2015-06-03 00:00:00+05:30,92.67849747393127,94.02593557535654,91.6342343160116,91.89530181884766,9938402
2015-06-04 00:00:00+05:30,92.13111520796497,94.47229338876417,92.13111520796497,93.0911636352539,12418162
2015-06-05 00:00:00+05:30,93.36065183108711,95.15443315482622,92.73746299677408,93.61329650878906,9048973
2015-06-08 00:00:00+05:30,93.61328369353036,94.60702340184126,92.72060458383568,93.4785385131836,6071763
2015-06-09 00:00:00+05:30,93.1753705239079,93.87435820074498,91.05315947541992,91.5500259399414,6360473
2015-06-10 00:00:00+05:30,91.3731642825525,95.49127734872009,91.23841910545688,94.78386688232422,9516498
2015-06-11 00:00:00+05:30,95.16283480006277,95.33126455977921,91.46580294497177,91.9710922241211,10654536
2015-06-12 00:00:00+05:30,91.97110557380884,93.37749701294989,89.09937638312458,90.50576782226562,11815543
2015-06-15 00:00:00+05:30,90.2783735209915,92.29953067682845,89.57939274596772,91.10368347167969,5508510
2015-06-16 00:00:00+05:30,91.45738350928858,92.0384648313736,90.11836824011226,91.00262451171875,6020206
2015-06-17 00:00:00+05:30,91.28894871707392,93.3016829395141,91.1373646773715,92.05530548095703,7280782
2015-06-18 00:00:00+05:30,92.21531959661235,94.38806774075633,91.74371487012509,93.663818359375,9528344
2015-06-19 00:00:00+05:30,94.05962843166115,97.31032427114526,93.78171520698879,94.58175659179688,27555342
2015-06-22 00:00:00+05:30,94.30385507312467,94.91862100645174,93.1501083806108,94.35438537597656,8081059
2015-06-23 00:00:00+05:30,94.99441439395237,94.99441439395237,93.47854640724476,93.88278198242188,5694782
2015-06-24 00:00:00+05:30,93.98382503580916,95.66812260705532,93.81539527868455,95.23020935058594,7592163
2015-06-25 00:00:00+05:30,94.91019362803085,94.9775696464337,92.59428434731807,92.99851989746094,11733234
2015-06-26 00:00:00+05:30,93.32696587212985,94.54808179639625,93.32696587212985,94.09332275390625,4171246
2015-06-29 00:00:00+05:30,93.15853362933507,93.47013146039278,91.33106779439161,93.04063415527344,4477214
2015-06-30 00:00:00+05:30,92.97324547996816,93.40274272664074,91.79423719294304,92.08056640625,8373885
2015-07-01 00:00:00+05:30,91.63424869230771,93.64698330140031,91.1626439121349,93.0995864868164,6424723
2015-07-02 00:00:00+05:30,93.63854983271571,94.40489974748165,92.4763803925759,93.6048583984375,5362553
2015-07-03 00:00:00+05:30,93.20906530718992,93.37749508788175,92.29954037939885,92.56060791015625,4578990
2015-07-06 00:00:00+05:30,91.71845738952074,92.93115041843468,91.57528933708689,92.64482116699219,3867641
2015-07-07 00:00:00+05:30,93.22589792115238,94.7080812625252,93.09115273495033,93.27642822265625,4165118
2015-07-08 00:00:00+05:30,92.82168007616715,94.11016522143285,92.46797477768114,93.0995864868164,5195982
2015-07-09 00:00:00+05:30,93.09115922468868,93.72277775738236,91.4994991636175,91.77741241455078,3664431
2015-07-10 00:00:00+05:30,92.63639555131968,93.37749066330304,91.88688443344077,92.40901947021484,5939475
2015-07-13 00:00:00+05:30,92.48479129476435,94.65753214675009,92.48479129476435,94.26172637939453,4831150
2015-07-14 00:00:00+05:30,93.89961015724685,95.56706886483518,93.63012665790208,95.23020935058594,3293913
2015-07-15 00:00:00+05:30,95.66812853540576,97.65560116332055,95.42390674312603,97.3103256225586,8716285
2015-07-16 00:00:00+05:30,97.50400915686795,98.0261441350697,96.37553117698029,96.89765930175781,4637732
2015-07-17 00:00:00+05:30,97.18401838527775,97.67246204567097,95.1965454487961,95.72709655761719,5034174
2015-07-20 00:00:00+05:30,97.39348142782615,98.89583297993659,97.0481145471584,98.18782806396484,3991263
2015-07-21 00:00:00+05:30,98.006496196318,101.03709158212632,97.97196091808071,99.56928253173828,8343864
2015-07-22 00:00:00+05:30,100.15641273405132,101.64148594539061,99.46567904696148,100.95075225830078,5474926
2015-07-23 00:00:00+05:30,101.46881055818207,102.53944645264576,99.23256147445801,101.71920013427734,11890199
2015-07-24 00:00:00+05:30,100.68308825609617,101.19250995486782,97.60069349418103,97.86834716796875,12045388
2015-07-27 00:00:00+05:30,97.56617150579633,98.38641790318536,96.65958338236636,96.98768615722656,5267502
2015-07-28 00:00:00+05:30,96.96175500572463,97.09126756217103,95.58028773696299,96.1242446899414,8265859
2015-07-29 00:00:00+05:30,96.1846775183599,98.08419497047349,96.17604896932761,97.54024505615234,6008291
2015-07-30 00:00:00+05:30,98.08421156564069,98.37777902456877,95.96021094920665,97.04811096191406,5578062
2015-07-31 00:00:00+05:30,97.2208020965527,98.77495312524414,97.21217354537707,98.4036865234375,7047102
2015-08-03 00:00:00+05:30,98.60225543487742,99.44840842195687,98.25688858949964,98.49864959716797,3455284
2015-08-04 00:00:00+05:30,98.58498725398177,98.58498725398177,96.27102526921364,96.67683410644531,7786595
2015-08-05 00:00:00+05:30,96.9186000596591,99.8110546548384,96.67684605855199,99.35343933105469,5696430
2015-08-06 00:00:00+05:30,99.9837254401685,100.11323800148216,98.25688426281359,98.70586395263672,5022969
2015-08-07 00:00:00+05:30,98.70585553458568,99.44839556142495,97.74746125729928,98.2741470336914,4219929
2015-08-10 00:00:00+05:30,98.09283188840058,99.02532650264814,96.72000020725078,97.29849243164062,3854564
2015-08-11 00:00:00+05:30,97.73884851701378,97.98924512723785,95.84796624662522,97.76475524902344,6672931
2015-08-12 00:00:00+05:30,97.09128301504677,100.38090387765678,97.09128301504677,99.76788330078125,7323971
2015-08-13 00:00:00+05:30,99.73333824634699,100.07007655863542,97.70430792828289,98.63680267333984,5510921
2015-08-14 00:00:00+05:30,98.63678894472734,99.77649521693735,97.85107803625701,99.33615112304688,4568222
2015-08-17 00:00:00+05:30,99.43113798307256,99.9837305608502,98.23098959206813,99.43977355957031,2212863
2015-08-18 00:00:00+05:30,99.7592440689126,101.45154308579129,98.17055089398153,98.62816619873047,7479918
2015-08-19 00:00:00+05:30,99.06850841532108,101.32202853489026,98.77494096926864,100.9766616821289,5814979
2015-08-20 00:00:00+05:30,101.01982245155762,101.25294083798991,99.07712707225298,99.59518432617188,6423955
2015-08-21 00:00:00+05:30,99.25846486136476,99.63837405464498,97.34168287271166,99.46569061279297,7385267
2015-08-24 00:00:00+05:30,98.24825910914502,99.12030476426038,92.57560591693316,94.000244140625,11884861
2015-08-25 00:00:00+05:30,94.8636594368276,95.23492597441009,91.22867208766876,93.47355651855469,15297276
2015-08-26 00:00:00+05:30,94.09523204858222,96.11562689766127,93.78440045029917,95.13996124267578,11044007
2015-08-27 00:00:00+05:30,96.26238642561614,96.26238642561614,94.38876875625513,95.20901489257812,12857543
2015-08-28 00:00:00+05:30,95.7184446036846,97.64386900112439,95.38171333149758,97.32440185546875,5714915
2015-08-31 00:00:00+05:30,97.32440710037129,99.29299543348183,96.82362795336276,98.74040985107422,8954392
2015-09-01 00:00:00+05:30,98.65405614865016,98.77493313222465,96.70273218006996,97.41937255859375,7103043
2015-09-02 00:00:00+05:30,97.76474530076644,98.2914311466158,94.83775565749896,95.70980834960938,6572206
2015-09-03 00:00:00+05:30,96.53004966374415,98.08420039229162,96.452343532618,97.93742370605469,3285449
2015-09-04 00:00:00+05:30,98.08420925372998,98.70587241191569,94.49239250683785,95.66664123535156,7928355
2015-09-07 00:00:00+05:30,95.64937833601235,96.1501574785017,93.96571487303035,95.33854675292969,5709214
2015-09-08 00:00:00+05:30,95.02771090627265,97.73883926331332,94.97590447366544,97.32440185546875,4094153
2015-09-09 00:00:00+05:30,97.87697125822947,99.04258418028405,96.39189826973724,96.8926773071289,4099134
2015-09-10 00:00:00+05:30,95.83932589541904,96.65957219789745,95.03635074675343,95.33854675292969,8775869
2015-09-11 00:00:00+05:30,95.83932029344577,97.19488796680388,95.80478501434563,96.54732513427734,4084660
2015-09-14 00:00:00+05:30,96.87541782394813,99.06850283669365,96.56459329517097,98.7145004272461,10684962
2015-09-15 00:00:00+05:30,98.25688411299879,99.12030118710669,97.74746944457634,98.61952209472656,4937700
2015-09-16 00:00:00+05:30,99.10303899998748,100.50177749800413,98.67996603070051,100.25138092041016,9941709
2015-09-18 00:00:00+05:30,100.27729071648561,102.74666507757368,100.1564137253498,102.2286148071289,9898909
2015-09-21 00:00:00+05:30,101.84870103332125,103.09202724718337,100.93348455159797,102.26314544677734,11840733
2015-09-22 00:00:00+05:30,102.22861418431874,104.34398610908072,101.88324733945964,102.9020767211914,18028038
2015-09-23 00:00:00+05:30,101.72782449468322,102.98841483974563,100.52767615596527,102.01275634765625,7529166
2015-09-24 00:00:00+05:30,102.57399262727512,104.45623933398129,101.3652085335904,104.13677215576172,11094738
2015-09-28 00:00:00+05:30,103.95545617274303,103.95545617274303,101.89188349938256,102.39266967773438,5322644
2015-09-29 00:00:00+05:30,101.12344727516422,103.24745501181128,101.01984142612487,101.58969116210938,8118296
2015-09-30 00:00:00+05:30,102.59125242760447,103.42876989635703,102.22862143070152,103.23881530761719,9590429
2015-10-01 00:00:00+05:30,103.27333474553762,105.90675672024871,103.15245776511435,103.56690216064453,18667659
2015-10-05 00:00:00+05:30,103.6791440152646,105.31963640007226,103.10928736050393,103.66187286376953,9100269
2015-10-06 00:00:00+05:30,104.02452676453882,105.33692368398168,103.2992577412707,103.49784088134766,8106115
2015-10-07 00:00:00+05:30,103.5755362512495,103.5755362512495,101.01982729468999,101.68465423583984,4985700
2015-10-08 00:00:00+05:30,102.15954068454917,103.08339984209266,101.13207568530886,101.84870910644531,5878542
2015-10-09 00:00:00+05:30,102.86753950606543,103.03158734898487,101.05436360467868,102.28904724121094,7196840
2015-10-12 00:00:00+05:30,103.61009454735296,103.61009454735296,100.50179255411325,100.8385238647461,5656995
2015-10-13 00:00:00+05:30,101.01982625090116,102.52217056160065,100.78670082919513,101.08026123046875,5195476
2015-10-14 00:00:00+05:30,100.51904027751709,102.65168327431496,100.33772128553527,100.65718841552734,5600910
2015-10-15 00:00:00+05:30,101.5292500578536,101.5292500578536,99.48294858787173,99.65563201904297,4486078
2015-10-16 00:00:00+05:30,99.98373265638433,100.52768264255823,97.66977051133563,99.62973022460938,4888068
2015-10-19 00:00:00+05:30,100.4845131328516,100.89032200363295,98.61953068502712,99.73333740234375,5330665
2015-10-20 00:00:00+05:30,99.983736194625,100.13914847431539,98.42957826518652,98.74040985107422,7156819
2015-10-21 00:00:00+05:30,99.25846272897029,100.07008050944438,98.63680656756254,99.78514862060547,5404803
2015-10-23 00:00:00+05:30,99.08577467053014,99.08577467053014,97.50572409580829,98.0410385131836,9916189
2015-10-26 00:00:00+05:30,98.53319418301567,99.17212150201094,97.68704814252288,98.26553344726562,5681966
2015-10-27 00:00:00+05:30,98.47273957536699,99.70743022221384,97.73883505347771,99.31025695800781,15674230
2015-10-28 00:00:00+05:30,99.27572897267522,100.37227156124025,98.38640509432929,99.81105041503906,7496963
2015-10-29 00:00:00+05:30,99.99235489891126,100.13913861367051,98.60225198953708,99.22391510009766,8150157
2015-10-30 00:00:00+05:30,98.8612727789338,99.99235051372175,98.28278757441281,98.92171478271484,6049662
2015-11-02 00:00:00+05:30,99.03396918373282,99.69880320654343,98.1705520250213,99.31890106201172,9695048
2015-11-03 00:00:00+05:30,99.31890197191164,100.09597742187113,98.66270351997782,99.16348266601562,5637257
2015-11-04 00:00:00+05:30,99.65562228499046,99.9750894120554,98.679963804775,98.95625305175781,4350852
2015-11-05 00:00:00+05:30,98.99078471968934,99.27571655880486,98.3173222390633,98.57634735107422,3277977
2015-11-06 00:00:00+05:30,98.12739198512456,98.8872033844601,97.85973825762201,98.42095947265625,3659753
2015-11-09 00:00:00+05:30,97.30712410624025,97.91151605050561,96.04654081512021,96.74590301513672,7082536
2015-11-10 00:00:00+05:30,96.86679048026295,97.01356717034474,95.22629097509434,96.02063751220703,7630478
2015-11-13 00:00:00+05:30,95.66664051727076,95.88249480300577,95.044984390258,95.23493194580078,3326617
2015-11-16 00:00:00+05:30,94.9586356669195,96.34873856974856,93.63760331982475,95.58029174804688,5924403
2015-11-17 00:00:00+05:30,96.18469000318073,96.18469000318073,95.14858944026876,95.9861068725586,7816195
2015-11-18 00:00:00+05:30,95.58029757581022,96.15878986475536,95.17449573974258,95.72708129882812,6561801
2015-11-19 00:00:00+05:30,95.91703480858715,97.04810561749534,95.43351981484041,96.14151763916016,5367129
2015-11-20 00:00:00+05:30,96.99630213274612,99.29298596008289,96.35736786796186,98.37776947021484,9887773
2015-11-23 00:00:00+05:30,99.11168769637423,99.49158986140195,98.00650945769416,98.44685363769531,5929566
2015-11-24 00:00:00+05:30,98.98214622416378,99.70741505961374,97.1344283229512,97.3675537109375,5441907
2015-11-26 00:00:00+05:30,96.53007022379835,98.93900998733474,96.53007022379835,98.34324645996094,10273112
2015-11-27 00:00:00+05:30,98.34324629859927,98.49866562020563,97.54890664091691,98.42095947265625,7137918
2015-11-30 00:00:00+05:30,98.2569045732094,99.42251786597281,97.9460799830119,98.42095947265625,22234597
2015-12-01 00:00:00+05:30,100.01826177780059,101.44289996734804,100.01826177780059,100.4931411743164,9200387
2015-12-02 00:00:00+05:30,100.98529590393396,101.08890877618427,99.47431583824103,99.76788330078125,3787604
2015-12-03 00:00:00+05:30,101.01981752456503,101.01981752456503,98.30868251212789,98.86990356445312,6974419
2015-12-04 00:00:00+05:30,98.835378765437,98.835378765437,97.08264487300038,98.3086929321289,5513331
2015-12-07 00:00:00+05:30,98.74904283161634,99.70743726852614,98.06694469189907,99.47431182861328,6213411
2015-12-08 00:00:00+05:30,99.15483620940805,99.9664467941641,97.45390188772855,97.85971069335938,3736804
2015-12-09 00:00:00+05:30,97.39346060970298,99.09439494401506,97.14307108004176,97.61795043945312,4223545
2015-12-10 00:00:00+05:30,97.92014339145231,98.42955801061922,96.64228905593141,97.58341217041016,6014387
2015-12-11 00:00:00+05:30,97.91151277824221,98.04102533339925,96.80634178483776,97.72156524658203,3691311
2015-12-14 00:00:00+05:30,97.25532383995184,98.42956541432012,96.70273130318324,97.92015075683594,3973023
2015-12-15 00:00:00+05:30,98.15328708255598,98.4295763551449,96.08108591885862,96.5127944946289,6393961
2015-12-16 00:00:00+05:30,95.3644452241081,96.50415867183942,95.3644452241081,95.83069610595703,10970066
2015-12-17 00:00:00+05:30,96.27103561340627,96.42645492003777,95.51123131378644,96.02928161621094,10163672
2015-12-18 00:00:00+05:30,95.66662896935796,96.24512119590067,95.05360146656774,95.70116424560547,14961660
2015-12-21 00:00:00+05:30,95.63210444159567,96.57322771427272,94.71688087238878,95.9861068725586,6207683
2015-12-22 00:00:00+05:30,95.80478189791553,96.27102571686692,95.49395034311253,95.91703033447266,6653875
2015-12-23 00:00:00+05:30,96.70274720614624,96.70274720614624,95.66664656907527,96.0638198852539,4221929
2015-12-24 00:00:00+05:30,96.0983390139173,96.668195673816,95.7529721929491,96.21922302246094,2154842
2015-12-28 00:00:00+05:30,95.93428868869046,97.393462064098,95.93428868869046,96.953125,5220702
2015-12-29 00:00:00+05:30,97.03084068988096,98.11874766020287,96.52142599727577,97.40210723876953,4268569
2015-12-30 00:00:00+05:30,97.7215657752842,98.08419671578237,96.01199582205847,96.3746337890625,2678249
2015-12-31 00:00:00+05:30,96.35737547599085,97.28987021831237,96.18469204517281,96.68547821044922,7054776
2016-01-01 00:00:00+05:30,96.66820695642342,96.66820695642342,95.6839128070836,96.0897216796875,3165524
2016-01-04 00:00:00+05:30,96.18468849145384,96.70273876476767,96.01200506701589,96.30557250976562,3431636
2016-01-05 00:00:00+05:30,97.04810833642627,97.56615862427452,95.70981175948495,96.16742706298828,4687529
2016-01-06 00:00:00+05:30,96.18468595818433,96.66820093917727,95.49395227862479,95.8565902709961,6123539
2016-01-07 00:00:00+05:30,95.49396222574234,96.26240914550257,94.4751327528683,94.95001220703125,11168290
2016-01-08 00:00:00+05:30,95.3385507073711,96.33148048313485,94.89820653194836,95.97747802734375,4648302
2016-01-11 00:00:00+05:30,95.32127644373132,95.65800773401003,92.28205222773309,92.80873107910156,9954184
2016-01-12 00:00:00+05:30,92.64468610624161,95.14859597182864,91.72946247420838,94.78596496582031,6982168
2016-01-13 00:00:00+05:30,94.45785507967925,95.30400808278756,93.32677723433946,94.37151336669922,3587567
2016-01-14 00:00:00+05:30,94.11249167854814,94.95864471268204,92.558340787922,94.1556625366211,5838665
2016-01-15 00:00:00+05:30,94.38878530644355,94.77732301809142,92.73102159281001,93.78439331054688,3334175
2016-01-18 00:00:00+05:30,92.73102360637408,95.11405636152755,91.65175216169469,94.4837646484375,9031923
2016-01-19 00:00:00+05:30,94.63052947297597,95.32126311088442,92.90369537820483,93.59442901611328,5106281
2016-01-20 00:00:00+05:30,93.08503056903076,95.3040155777267,92.07482963711706,93.68942260742188,6238110
2016-01-21 00:00:00+05:30,93.51673015701078,95.83932078973174,93.51673015701078,95.11405181884766,9300264
2016-01-22 00:00:00+05:30,95.96019393175585,95.96019393175585,94.47511385250702,94.9931640625,4445262
2016-01-25 00:00:00+05:30,95.48112266252483,95.81222784686929,94.76662357088743,95.33299255371094,4242825
