Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI,%K,%D,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower
2015-01-21 00:00:00+05:30,1039.6686759853446,1039.6686759853446,1025.7555840684115,1036.288330078125,2310480,,1037.5255052599862,46.009916782092034,55.261396938375725,,-2.9499693615130127,-3.733090042933777,,
2015-01-22 00:00:00+05:30,1037.401145510063,1039.359283972679,1028.7441123069193,1036.18505859375,2113214,,1037.3978436727255,40.95302480513388,55.131226913595064,52.90561696271572,-2.7064016741310297,-3.527752369173228,,
2015-01-23 00:00:00+05:30,1036.3707493096367,1043.8116970539006,1028.9916979156187,1032.08349609375,3150380,,1036.8917153318707,44.52916007319855,55.16359795693451,55.1854072696351,-2.8119202760497046,-3.3845859505485234,,
2015-01-27 00:00:00+05:30,1037.7633766142662,1038.857957981136,1028.3454791321765,1033.5087890625,2738736,,1036.569531877645,62.350317330888,57.14719338811703,55.814006086215535,-2.748848285446911,-3.2574384175282014,,
2015-01-28 00:00:00+05:30,1033.900475255143,1051.20783799839,1033.859128465543,1049.0186767578125,3121980,,1037.7551647233752,75.04709181399711,77.00414652328338,63.10497928944497,-1.4308510033208677,-2.892120934686735,,
2015-01-29 00:00:00+05:30,1048.3581407299282,1061.039206029789,1037.9901770927945,1051.10498046875,3734392,1035.3467712402344,1039.0265757467441,72.78855322268642,75.70508217155185,69.95214069431742,-0.21549726969055882,-2.3567962016874997,1067.2566875383463,1003.4368549421224
2015-01-30 00:00:00+05:30,1057.7346885947377,1063.6415335912334,1020.2697429011054,1025.2471923828125,5817402,1034.1402954101563,1037.7142535216078,44.422947543060936,11.304546903152444,54.671258532662556,-1.3235707756141437,-2.150151116472829,1065.6386788695825,1002.6419119507301
2015-02-02 00:00:00+05:30,1025.2265588532634,1041.5219406771437,1016.985938470817,1038.5272216796875,3181802,1032.8990905761718,1037.7916790604727,51.85969582583758,45.52804825505719,44.17922577658717,-1.1172605497281438,-1.943573003123892,1061.3608959492547,1004.437285203089
2015-02-03 00:00:00+05:30,1037.4736830946358,1059.5107202857023,1035.5943198035588,1056.7225341796875,2345054,1033.3756164550782,1039.594617643255,61.34176945064009,83.98430257767433,46.938965911961326,0.5085887503219055,-1.4531406524347326,1063.134579462972,1003.6166534471844
2015-02-04 00:00:00+05:30,1060.749908555292,1062.2782274288222,1033.5289913493202,1038.568359375,2245418,1034.874755859375,1039.4968787605642,49.57575199314525,45.61499381717292,58.375781549968146,0.3284101405818092,-1.0968304938314242,1062.3052432673232,1007.4442684514268
2015-02-05 00:00:00+05:30,1040.9227777549277,1070.5394890004518,1040.5097131605803,1054.3060302734375,4530168,1037.7564727783204,1040.9072741427426,52.79190872431614,69.68742769346127,66.42890802943617,1.4389287357823832,-0.5896786479086628,1059.8855903832102,1015.6273551734304
2015-02-06 00:00:00+05:30,1054.5538309817982,1071.8199499112638,1053.6657825083012,1063.9510498046875,2136416,1040.5824645996095,1043.1019194438802,57.043909943502925,85.64959976506103,66.9840070918984,3.0619983814008265,0.14065675795323512,1060.7547472031754,1020.4101819960437
2015-02-09 00:00:00+05:30,1058.0650945103769,1061.2044261695407,1032.6616186905885,1037.9901123046875,2076432,1040.6984741210938,1042.615080668719,50.89314204317311,38.30501048912377,64.54734598254869,2.227781597980311,0.5580817259586502,1060.7782766523594,1020.6186715898281
2015-02-10 00:00:00+05:30,1036.7922006810716,1043.5045007850824,1004.9862248036044,1008.3526611328124,3799054,1039.3862243652343,1039.3519930938708,43.94378915660663,5.037032312332071,42.99721418883896,-0.8154359936008859,0.28337818204674303,1064.051496699519,1014.7209520309495
2015-02-11 00:00:00+05:30,1014.0944141907096,1027.3950760799444,1010.8724896719848,1016.0977172851562,2937522,1038.7044464111327,1037.1373001597074,44.61410615975901,16.625577077520155,19.98920662632533,-2.572591325352505,-0.2878157194331066,1065.180505567653,1012.2283872546124
2015-02-12 00:00:00+05:30,1024.3176283296737,1024.3176283296737,1010.7690891074892,1017.0269775390624,3107980,1037.573403930664,1035.2220313386936,44.911957869975005,18.015983272011383,13.226197553954536,-3.845833672420895,-0.9994193100306643,1065.7573884191136,1009.3894194422145
2015-02-13 00:00:00+05:30,1020.2694153703534,1052.3851834047846,1016.2420360991546,1048.6676025390625,4158326,1037.6708709716797,1036.5025619292048,53.8423857369845,65.3582868007039,33.33328238341181,-2.2755225919481745,-1.2546399664141665,1066.0011169814652,1009.3406249618942
2015-02-16 00:00:00+05:30,1057.4454303493198,1071.902692092377,1055.3801072431688,1067.689453125,2364392,1038.862728881836,1039.4727420430902,57.32229302561055,93.70373371744934,59.02600126338822,0.4981225758697292,-0.9040874579573874,1070.1402918910053,1007.5851658726666
2015-02-18 00:00:00+05:30,1067.7922374100954,1091.7293012389653,1059.613541431425,1088.6932373046875,2660014,1041.540707397461,1044.1604082584804,58.30375620199996,96.49993514290426,85.18731855368583,4.341045333355851,0.14493910030526014,1079.8540980496368,1003.227316745285
2015-02-19 00:00:00+05:30,1088.8385584917146,1110.0287979517184,1088.4254937881897,1107.4471435546875,2618002,1045.373831176758,1050.1877163819286,61.02315135240218,97.54227803103161,95.91531563046173,8.798449754937792,1.8756412312317667,1093.2919844781418,997.455677875374
2015-02-20 00:00:00+05:30,1114.779170502696,1114.779170502696,1091.4203386574552,1105.1754150390625,1801588,1048.8181854248046,1055.4246400635604,67.22763232534568,91.25284834787624,95.09835384060405,12.009230434361598,3.9023590718577337,1103.4232195162874,994.2131513333218
2015-02-23 00:00:00+05:30,1103.296041873425,1124.3623459301623,1103.296041873425,1113.89111328125,1614892,1052.7034881591796,1060.9928756081024,66.56986746381972,91.22836916621615,93.34116518170799,15.08321139130021,6.13852953574623,1114.1528251058876,991.2541512124718
2015-02-24 00:00:00+05:30,1112.796370606687,1127.666700726153,1106.6003997235764,1117.23681640625,2199922,1056.9611541748047,1066.3494413984022,64.23444350964644,91.49833399204637,91.32651716871293,17.586606277604687,8.428144884117922,1123.945695654645,989.9766126949644
2015-02-25 00:00:00+05:30,1119.4048750101756,1124.3616493644645,1101.99424542907,1103.791015625,1767994,1060.4752655029297,1069.9153056104592,65.68949883247274,80.53831718404288,87.75500678076848,18.27493888942331,10.397503685179,1129.6188304317454,991.3317005741138
2015-02-26 00:00:00+05:30,1106.600026983263,1112.2796650463536,1084.4391522608878,1097.285400390625,1991994,1062.8886016845704,1072.5219813038084,60.8193643350347,75.23542347952045,82.42402488520322,18.087002952471494,11.9354035386375,1133.697764765159,992.0794386039817
2015-02-27 00:00:00+05:30,1098.524708317413,1105.2576819447545,1080.701009899924,1099.72265625,2877376,1065.3194854736328,1075.1125217748743,59.34400845881143,77.22209319289334,77.66527795215222,17.928064974098106,13.133935825729623,1137.7450020786994,992.8939688685662
2015-03-02 00:00:00+05:30,1106.8895968847053,1118.971740892925,1095.6749291949177,1102.635009765625,2176038,1069.1888763427735,1077.7337111073268,69.19771905847719,79.59602718175694,77.35118128472358,17.831556981187532,14.073460056821204,1140.865238708387,997.51251397716
2015-03-03 00:00:00+05:30,1107.8395208968896,1152.4505083155564,1105.4230520733624,1146.6676025390625,3424308,1074.595895385742,1084.298843624635,87.84033983889714,95.91837390617796,84.24549809360941,21.065308182558283,15.471829681968622,1152.5719081981078,996.6198825733765
2015-03-04 00:00:00+05:30,1151.6241038100873,1161.5790009998702,1121.7388396874362,1134.275390625,3862994,1078.4735382080078,1089.058514767527,81.52945172755308,81.89534757214481,85.80324955335989,22.370260929147662,16.851515931404432,1160.3240965909683,996.6229798250472
2015-03-05 00:00:00+05:30,1135.9277366553372,1144.4781543584445,1107.446950481823,1113.80810546875,2173514,1082.2355255126954,1091.415618643834,73.38313754752096,67.13093908094608,81.64822018642296,21.50501015199825,17.782214775523197,1163.2757993695982,1001.1952516557927
2015-03-09 00:00:00+05:30,1090.4904571807072,1106.930447121009,1078.09852016729,1093.29931640625,2883174,1084.1851898193358,1091.5950184307308,61.39642282058683,35.705841955334286,61.57737620280839,18.946007023581842,18.014973225134927,1164.2668263026321,1004.1035533360397
2015-03-10 00:00:00+05:30,1094.166815397892,1106.290302153938,1072.0059392009737,1091.6058349609375,3037052,1085.5679290771484,1091.5960485764647,56.69978435997727,31.375618434826414,44.737466490368924,16.590088593731025,17.729996298854147,1165.1318478751305,1006.0040102791662
2015-03-11 00:00:00+05:30,1091.3168280330435,1098.7313184858212,1073.0593902918984,1076.6737060546875,2240200,1087.5021087646485,1090.1748730982001,46.51435125529233,5.211127944016904,24.09752944472587,13.364055739147489,16.856808186912815,1164.0185247699465,1010.9856927593505
2015-03-12 00:00:00+05:30,1083.840216963621,1084.253281583958,1069.878713472918,1081.8369140625,1827636,1091.176321411133,1089.3807817614668,41.93753674817556,13.040526820668152,16.542424399837156,11.096120030462771,15.704670555622807,1158.152486395499,1024.2001564267669
2015-03-13 00:00:00+05:30,1089.6647460137772,1090.470202059433,1063.6416683038196,1066.677734375,1586838,1093.705322265625,1087.2185867722794,38.789998144539645,3.100008942047479,7.117221235577513,7.983516522599075,14.160439749018062,1152.002291174612,1035.408353356638
2015-03-16 00:00:00+05:30,1067.8546473777726,1078.0986702373214,1054.140922009825,1058.3955078125,1556296,1095.773748779297,1084.4735316332528,33.79953645763548,3.96003525255615,6.700190338423927,4.793196367319979,12.286991072678447,1144.8165774427641,1046.7309201158298
2015-03-17 00:00:00+05:30,1066.7395720286672,1076.7357174521717,1056.5162208543363,1067.2352294921875,1267318,1096.702130126953,1082.831788572199,35.857027929411686,12.187771417223205,6.415938537275611,2.9441974466940337,10.418432347481565,1142.5919654576053,1050.8122947963009
2015-03-18 00:00:00+05:30,1070.2300309187754,1073.741081087342,1054.017240434512,1057.17724609375,1255170,1096.1765197753907,1080.3884988123466,36.55765220415641,2.9378523023690786,6.361886324049479,0.6596532070495869,8.46667651939517,1143.678035303321,1048.6750042474605
2015-03-19 00:00:00+05:30,1064.054750692104,1076.384773292941,1060.7915796444058,1072.4193115234375,2448964,1095.3628234863281,1079.6295285943552,43.17317623938373,17.108376612842672,10.744666777478317,0.07814196289245956,6.788969608094629,1143.9492300480558,1046.7764169246004
2015-03-20 00:00:00+05:30,1072.315671370134,1081.4030923139485,1065.2316540181807,1078.490966796875,1963908,1093.9150146484376,1079.5210941374523,44.285025208581956,22.753184992255676,14.266471302489142,0.10600004739808355,5.45237569595532,1142.7104858258576,1045.1195434710176
2015-03-23 00:00:00+05:30,1080.5770179907436,1086.7729871305987,1076.4463718975069,1081.052001953125,1566608,1092.7088439941406,1079.6668948818021,44.179451760767854,25.13417535796638,21.66524565435491,0.33091730501769234,4.4280840177677945,1141.524941556905,1043.892746431376
2015-03-24 00:00:00+05:30,1086.3599705670783,1089.2514229602227,1066.574215243762,1070.3743896484375,2394878,1090.5330078125,1078.7818943833863,24.91156744397398,15.207215954768994,21.031525434997015,-0.3484119482757251,3.472784824559091,1139.2529553493189,1041.8130602756812
2015-03-25 00:00:00+05:30,1070.4156726613676,1079.7509739064776,1051.3321063751152,1063.1251220703125,2224858,1087.8274230957031,1077.2907732107126,25.783683756131325,12.66077944316854,17.66739025196797,-1.4549686122361436,2.4872341372000446,1136.312804836691,1039.3420413547153
2015-03-26 00:00:00+05:30,1054.678055756717,1068.474375575274,1033.0747530664028,1038.0728759765625,3091642,1084.5415161132812,1073.5557353788888,25.003323902850184,6.7674171560344565,11.545137517990662,-4.303817896467308,1.1290237304665742,1137.1996751369131,1031.8833570896493
2015-03-27 00:00:00+05:30,1045.4666517193475,1062.3609559307142,1034.3552527328216,1038.7750244140625,2751776,1081.6159973144531,1070.2432867155721,29.29729178543785,7.785602127827507,9.0712662423435,-6.4307641224720555,-0.3829338401211517,1137.6839637799483,1025.548030848958
2015-03-30 00:00:00+05:30,1042.9882274732026,1061.5347896748772,1040.9229042504835,1059.15966796875,1339006,1079.5878479003907,1069.1877039777796,39.21159080522099,39.72933207169012,18.09411711851736,-6.397764510307297,-1.585899974158381,1135.8323291378647,1023.3433666629167
2015-03-31 00:00:00+05:30,1061.3487902050797,1061.3487902050797,1041.335830996315,1054.9462890625,2427028,1077.2034118652343,1067.831378747753,42.221115059022,38.10674257248724,28.54055892400162,-6.635111114263054,-2.595742202179316,1133.3773372244511,1021.0294865060175
2015-04-01 00:00:00+05:30,1056.6193914098676,1058.9325938247944,1041.8523299388346,1050.27880859375,2075758,1072.3839721679688,1066.1597053997527,38.661267855200514,29.97459873418955,35.936891126122305,-7.117787253168672,-3.500151212377187,1119.229277441241,1025.5386668946965
2015-04-06 00:00:00+05:30,1056.6194790535822,1058.643455700129,1032.703073794901,1052.19970703125,1568542,1068.2801879882813,1064.8301817456097,44.25120885342144,34.477811508430925,34.18638427170257,-7.261603871220814,-4.252441744145912,1105.7356449382185,1030.8247310383442
2015-04-07 00:00:00+05:30,1058.4573459171004,1073.554876956903,1050.8363243471954,1067.77197265625,1886922,1065.9783813476563,1065.1103523085278,53.51936631979444,62.015778318874425,42.15606285383163,-6.049295372586812,-4.611812469834092,1096.707517870403,1035.2492448249095
2015-04-08 00:00:00+05:30,1071.4897448733147,1097.3062865288978,1070.1886315122197,1091.0689697265625,1652134,1065.8668640136718,1067.5826015864359,58.06995064932918,90.34519099225393,62.27959360651976,-3.1720932740583976,-4.3238686306789536,1096.1920649622589,1035.5416630650848
2015-04-09 00:00:00+05:30,1098.3388188580225,1110.0904870666293,1088.4871873840043,1100.63134765625,2544450,1066.3181396484374,1070.7301012121325,64.76282503214034,87.77690193989858,80.04595708367565,-0.11891511957742296,-3.4828779284586475,1098.469709351488,1034.1665699453868
2015-04-10 00:00:00+05:30,1094.0014550689252,1103.2128146558905,1085.5336318373174,1096.1700439453125,1815544,1067.2929565429688,1073.1529529010068,58.70670721556849,82.01200617413284,86.71136636876179,1.918643709637081,-2.402573600839502,1101.8581638390692,1032.7277492468684
2015-04-13 00:00:00+05:30,1100.4044829569525,1100.8175477028074,1085.534152106183,1096.8934326171875,1308642,1068.0457824707032,1075.4139509692145,57.0214276199534,82.94676887169837,84.24522566190993,3.550863042992887,-1.2118862720730244,1104.5464124124842,1031.5451525289222
2015-04-15 00:00:00+05:30,1096.5623665519995,1121.0157660889747,1077.8505235333707,1085.4302978515625,2913934,1068.9834106445312,1076.3678887675335,51.56426768965334,59.70514847524334,74.88797450702485,3.8747635873330637,-0.1945563001918068,1106.290593025649,1031.6762282634133
2015-04-16 00:00:00+05:30,1085.099919053259,1085.1205924503,1062.1335901659256,1066.8631591796875,3217570,1069.4067932128905,1075.462676425834,48.81246294623468,38.68083340844862,60.444250251796774,2.603235702808206,0.3650021004081957,1106.3989105686485,1032.4146758571326
2015-04-17 00:00:00+05:30,1056.2473858954852,1057.4452327348583,1020.2694237715234,1022.2728271484376,9668742,1067.158673095703,1070.3969764946532,38.969436563268,1.988561897961011,33.458181260550994,-1.9797056303273166,-0.10393944573890679,1109.7480064092558,1024.5693397821503
2015-04-20 00:00:00+05:30,1024.4210286363932,1026.011267067444,1001.6198796084166,1003.25146484375,2890722,1064.462384033203,1064.0021658612338,40.28132199396145,1.3665338760218608,14.011976394143831,-7.065142065148393,-1.496179969620804,1115.6686678166634,1013.2561002497428
2015-04-21 00:00:00+05:30,1003.2516718968312,1012.8347538027866,991.76845182728,1002.52880859375,2546032,1060.9678588867187,1058.1475604071877,39.88481603336833,8.32540066920294,3.8934988143952705,-11.026591712770141,-3.4022623182506715,1118.9753313118515,1002.9603864615857
2015-04-22 00:00:00+05:30,1004.3663521716642,1021.508529270214,994.4734773646786,1009.9840698242188,4186812,1057.542514038086,1053.5605613040477,35.2092766930174,14.093614324593599,7.928516289939466,-13.409910720723929,-5.403791998745323,1119.1708487059234,995.9141793702487
2015-04-23 00:00:00+05:30,1021.0960619960704,1024.3179872152352,1004.4495324019572,1015.0033569335938,4342990,1054.2400817871094,1049.8884466020997,38.04418003637032,17.977089302814154,13.46536809887023,-14.723964980672235,-7.267826595130706,1117.6178264296134,990.8623371446054
2015-04-24 00:00:00+05:30,1014.197702294864,1038.44457820388,1010.9964511090724,1029.7908935546875,3625158,1052.2109069824219,1047.9743939309176,44.21780894312584,29.418361181897502,20.496354936435086,-14.406067647830469,-8.69547480567066,1116.010929846896,988.4108841179476
2015-04-27 00:00:00+05:30,1032.4548935246291,1040.9227172162696,1026.8785218252565,1032.7440185546875,2733052,1050.6918518066407,1046.5238819903243,44.5409351937925,31.703224907592126,26.36622513076793,-13.757254151754069,-9.707830674887342,1114.8434698109184,986.540233802363
2015-04-28 00:00:00+05:30,1036.7919148844564,1036.7919148844564,1014.1147137378643,1030.595947265625,3088298,1050.3180053710937,1045.0069358260673,38.71894752750754,30.041239665319956,30.38760858493653,-13.263502778721886,-10.41896509565425,1114.8651803589985,985.7708303831889
2015-04-29 00:00:00+05:30,1026.0522721822902,1030.5959819222278,1012.4418163577336,1027.4154052734375,2019620,1049.7500244140624,1043.331551963912,27.998224499543454,27.58042103217786,29.774961868363317,-12.979227955595206,-10.931017667642443,1114.9217670466094,984.5782817815154
2015-04-30 00:00:00+05:30,1024.400270926039,1028.5309171797728,1002.5491925821282,1017.6672973632812,3738054,1047.6754058837892,1040.8873372400424,21.360350835349337,20.03820789928546,25.886622865594422,-13.386220927965951,-11.422058319707146,1114.2132784735122,981.137533294066
2015-05-04 00:00:00+05:30,1028.9440903665125,1034.6444029672623,1014.9824843866654,1025.0406494140625,1890630,1046.180123901367,1039.3781288756634,25.92967584961933,25.743047564929878,24.4538921654644,-12.964352911636297,-11.730517238092977,1113.3709274947566,978.9893203079776
2015-05-05 00:00:00+05:30,1033.074489625539,1047.7176084636578,1032.6614250555167,1040.03466796875,3255070,1045.667916870117,1039.4406564083383,32.45358999472613,37.34407667747934,27.708444047231563,-11.289983579247291,-11.64241050632384,1112.8833438388542,978.45248990138
2015-05-06 00:00:00+05:30,1038.8577392343657,1038.8577392343657,1014.4043287225568,1017.3990478515624,3394406,1043.9278839111328,1037.3414555934073,30.36008669145241,27.455820352085258,30.18098153149816,-11.655185466874855,-11.644965498434043,1112.2244509608877,975.6313168613779
2015-05-07 00:00:00+05:30,1018.1632352139928,1054.8640776265993,1013.5369303045918,1051.35302734375,3205028,1043.1069366455079,1038.6758909982018,45.88772288225448,90.72395859400993,51.84128520785817,-9.099910114877275,-11.13595442172269,1110.5865447697624,975.6273285212533
2015-05-08 00:00:00+05:30,1057.4453457315262,1069.011154200465,1039.394443397388,1043.91748046875,3003664,1040.7493621826172,1039.1750899953968,57.14682443075459,67.51321100797438,61.897663318023184,-7.587360115564479,-10.42623556049105,1104.3571247044713,977.1415996607631
2015-05-11 00:00:00+05:30,1047.1190976424955,1058.705583566651,1042.9884503145172,1055.79345703125,2573082,1038.5074676513673,1040.7577916178589,68.20795335233552,82.88809588075272,80.37508849424567,-5.3684768277487365,-9.414683813942588,1096.1053498962247,980.9095854065099
2015-05-12 00:00:00+05:30,1057.4454658393747,1059.5107890148422,1038.03142798998,1042.1207275390625,2467386,1035.8050018310546,1040.8875950389258,62.59019419993259,63.9237124056809,71.441673098136,-4.659558350030466,-8.463658721160163,1086.6923235850527,984.9176800770564
2015-05-13 00:00:00+05:30,1052.0755874118397,1052.0755874118397,1024.5861167745657,1039.022705078125,1863774,1032.9114654541015,1040.7099864712304,59.49745260845626,54.878778188114495,67.23019549151604,-4.298173205112107,-7.630561617950552,1074.9923997058627,990.8305312023404
2015-05-14 00:00:00+05:30,1040.922774879339,1040.922774879339,1026.4655141171258,1032.3516845703125,1309050,1030.257534790039,1039.913957718762,55.613340964325104,44.84142697943158,54.547972524409,-4.498215844843571,-7.004092463329156,1064.324164609547,996.1909049705309
2015-05-15 00:00:00+05:30,1038.8574288305963,1046.0447122543465,1033.0745246542033,1037.26708984375,1461454,1028.7777313232423,1039.6618750639989,52.58413796246132,52.237244306739214,50.652483158095094,-4.211570588121276,-6.445588088287581,1058.4351020359966,999.120360610488
2015-05-18 00:00:00+05:30,1038.4856645388302,1043.09129410616,1031.4635669248098,1041.087890625,4507752,1029.7184844970702,1039.7976860698084,52.86685300043787,57.98609776850019,51.688256351556994,-3.634202639898831,-5.883310998609831,1059.6989489841858,999.7380200099548
2015-05-19 00:00:00+05:30,1040.6753507292267,1045.0538776696778,1031.3194739414105,1037.9078369140625,1957722,1031.4513031005858,1039.6177004359279,52.494585950124105,53.201325195582136,54.47488909027385,-3.3941129179202107,-5.385471382471907,1058.8890540788,1004.0135521223717
2015-05-20 00:00:00+05:30,1040.923104655605,1061.53499404833,1039.6425636726367,1056.2271728515625,1897814,1034.1362213134767,1041.1995549517026,58.909351297036,80.76496534616973,63.984129436750685,-1.7059575576188308,-4.649568617501292,1060.1285305656909,1008.1439120612624
2015-05-21 00:00:00+05:30,1056.2065111554734,1065.7069999144005,1052.5508479685775,1055.5869140625,1579578,1036.4163635253906,1042.5697796289214,62.425644137471984,75.80094105838657,69.92241053337948,-0.4149623775058444,-3.802647369502203,1061.471777874473,1011.3609491763083
2015-05-22 00:00:00+05:30,1053.3151260692284,1085.8439755507782,1048.874679949525,1081.3621826171875,2691632,1039.7343048095704,1046.2642941992324,66.46943673816726,93.80172026345241,83.45587555600291,2.6573767779707396,-2.510642540007615,1069.9035139620084,1009.5650956571322
2015-05-25 00:00:00+05:30,1082.2294544541162,1089.2102071616753,1068.0613158544936,1074.3812255859375,982978,1041.9638214111328,1048.9420971884424,60.53737160987527,80.4039388914745,83.33553340443784,4.477311147683622,-1.1130518024693674,1075.447465228326,1008.4801775939395
2015-05-26 00:00:00+05:30,1076.0334400164704,1083.5718700664895,1069.3830586476963,1077.623779296875,1961740,1044.2078094482422,1051.673685960674,70.97225611129865,84.68887783638286,86.29817899710326,6.11082741830046,0.3317240416845979,1080.947008651765,1007.4686102447195
2015-05-27 00:00:00+05:30,1077.272736981407,1087.6612738420922,1070.6637017852022,1080.2674560546875,1620690,1046.6913848876952,1054.3969021601038,62.87699963793683,86.16189248712188,83.75156973832641,7.531900392560374,1.7717593118597532,1086.1697040090764,1007.213065766314
2015-05-28 00:00:00+05:30,1075.5787659024206,1083.4683393254363,1066.6359585295877,1077.8919677734375,2763608,1049.2152130126954,1056.6345274566117,65.84460255705204,82.48603683171471,84.44560238507314,8.369945391068086,3.09139652770142,1089.9391172752075,1008.4913087501833
2015-05-29 00:00:00+05:30,1080.9902915686046,1094.0431760848546,1072.8322639574162,1078.2227783203125,4423532,1052.242987060547,1058.6905513483928,61.72267669092343,77.22276479649553,81.95689803844404,8.95753880513621,4.264624983188378,1092.085816031318,1012.400158089776
2015-06-01 00:00:00+05:30,1077.8715918696196,1093.4235373311574,1077.4172812363854,1081.300048828125,882264,1055.05595703125,1060.843836822653,73.02744579215698,81.65322951580542,80.45401038133855,9.561304069714197,5.323960800493542,1094.7561015646793,1015.3558124978209
2015-06-02 00:00:00+05:30,1080.5775075850838,1086.3604147357687,1070.0443552749082,1073.9271240234375,3935820,1056.7505798339844,1062.0898641751087,69.53332395162866,70.23269009954296,76.36956147061464,9.337225257602768,6.126613691915388,1096.6439347761138,1016.8572248918548
2015-06-03 00:00:00+05:30,1075.6199879823223,1084.542221769355,1070.0436170768842,1078.4700927734375,1804684,1059.804132080078,1063.6498859463782,76.43865257359116,75.17193217357816,75.68595059630884,9.417659874807669,6.784822928493844,1096.2118798013068,1023.3963843588491
2015-06-04 00:00:00+05:30,1081.031550867692,1083.3859992362202,1069.217861375268,1076.3018798828125,4131468,1061.0515747070312,1064.854837749848,73.1055531711039,71.71516413130529,72.3732621348088,9.200391838609903,7.2679367105170565,1097.9465085948261,1024.1566408192364
2015-06-05 00:00:00+05:30,1080.6170035264072,1087.7043835649677,1071.4450999470937,1073.884033203125,2308534,1062.54990234375,1065.7147611263506,69.740628076827,67.86040652443114,71.58250094310488,8.732443165276436,7.560838001468933,1098.9455839494344,1026.1542207380658
2015-06-08 00:00:00+05:30,1079.783322527158,1079.783322527158,1067.9640319320863,1074.5511474609375,1570320,1063.4877868652343,1066.5563217296447,72.74436887789739,64.1694683945518,67.91501301676274,8.319518781774832,7.712574157530113,1100.1163767095375,1026.859197020931
2015-06-09 00:00:00+05:30,1077.6986324922198,1079.7831559593226,1063.5238729159198,1067.9638671875,2578914,1064.7799438476563,1066.6903736780118,58.526769481815194,42.26217136116679,58.09734876004992,7.375712148594403,7.645201755742972,1100.0322532124692,1029.5276344828435
2015-06-10 00:00:00+05:30,1069.777213454052,1088.1210160230223,1068.8600436822733,1084.2646484375,2763350,1067.042041015625,1068.3641141312964,66.97245718017703,78.35100017929065,61.59421331166974,7.852556029736888,7.686672610541756,1101.1218913391488,1032.9621906921013
2015-06-11 00:00:00+05:30,1086.2450570378307,1089.3718418882563,1065.9209555100647,1071.9869384765625,1847336,1069.0238037109375,1068.7091450213218,43.39637566765375,27.730205744858328,49.44779242843859,7.157245386685645,7.580787165770535,1098.9686844924358,1039.0789229294392
2015-06-12 00:00:00+05:30,1072.237274248409,1079.3455205159294,1032.5896940210089,1044.679931640625,2571456,1069.3944458007813,1066.4206485088746,33.73630560475921,19.673804011716104,41.918336645288356,4.352585558218152,6.935146844260059,1097.8297580741328,1040.95913352743
